Displacement,Engine type,Bore x stroke,Fuel system,Cooling system,Gearbox,Transmission type,Fuel capacity,Front tire,Rear tire,Front brakes,Rear brakes,displacement_cc,cylinder_count,engine_cycle,bore_mm,stroke_mm,fuel_system_type,fuel_injection,cooling_Air,cooling_Liquid,cooling_Oil & air,gear_count,is_automatic,transmission_Belt   (final drive),transmission_Chain   (final drive),transmission_Shaft drive (cardan)   (final drive),front_tyre_width,front_tyre_aspect,front_tyre_rim,rear_tyre_width,rear_tyre_aspect,rear_tyre_rim
636.0 ccm (38.81 cubic inches),"In-line four, four-stroke",67.0 x 45.1 mm (2.6 x 1.8 inches),Injection. DFI  with four 38mm Keihin throttle bodies and oval sub-throttles,Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,180/55-ZR17 ,"Double disc. Petal rotors with dual radial-mount, Nissin four-piston, monobloc calipers and KIBS ABS                                     ",Single disc. Petal rotor with single-piston caliper and KIBS ABS                                     ,636.0,4.0,4.0,67.0,45.1,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Carburettor.  Keihin CVK34 x 2,Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/50-ZR17 ,"Double disc. Hydralic petal disc with radial-mounted, opposed four-piston caliper.",Single disc. Hydraulic petal disc with single-piston caliper,998.0,4.0,4.0,76.0,55.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection. DFI with Mikuni 43mm Throttle Bodies (4),Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection,Air,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI with 43mm Keihin throttle bodies with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI  with four 47mm Keihin throttle bodies with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection,Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection,Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 M/C ,190/50-ZR17 M/C ,Double disc,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI  with four 47mm Keihin throttle bodies with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS,Single disc. ABS,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI   with four 47mm Keihin throttle bodies with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Single-piston caliper. ,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI   with four 47mm Mikuni throttle bodies with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Single-piston caliper. ,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI   with four 47mm Keihin throttle bodies with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Single-piston caliper. ,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI   with four 47mm Keihin throttle bodies with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Single-piston caliper. ,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Brembo. Floating discs. Optional ABS.,Single disc. Brembo. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection,Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,180/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,180/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection,Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. Optional ABS.,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection,Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. ,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® w/47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. ABS.,Single disc. ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® w/47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Floating discs. ABS.,Single disc. ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),"Injection. DFI® with 47mm Mikuni throttle bodies (4) with oval sub-throttles, two injectors per cylinder",Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Brembo ,Single disc. Optional ABS.,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0 ccm (60.90 cubic inches),"In-line four, four-stroke",76.0 x 55.0 mm (3.0 x 2.2 inches),Injection. 47 mm x 4 with dual injection,Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,190/55-ZR17 ,Double disc. Brembo ,Single disc,998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1200.0 ccm (73.22 cubic inches),"In-line four, four-stroke",83.0 x 55.4 mm (3.3 x 2.2 inches),Injection.  Fuel injection with 46mm throttle bodies and sub throttles,Liquid,6-speed,Chain   (final drive),18.92,120/70-17 ,200/50-17 ,Double disc. Hydralic.,Single disc. Hydraulic.,1200.0,4.0,4.0,83.0,55.4,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,200.0,50.0,17.0
1198.0 ccm (73.10 cubic inches),"In-line four, four-stroke",83.0 x 55.4 mm (3.3 x 2.2 inches),Injection,Liquid,6-speed,Chain   (final drive),18.93,120/70-17 ,200/50-17 ,Double disc,Single disc,1198.0,4.0,4.0,83.0,55.4,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,200.0,50.0,17.0
1352.0 ccm (82.50 cubic inches),"In-line four, four-stroke",84.0 x 61.0 mm (3.3 x 2.4 inches),Injection. DFI with Mikuni 44mm Throttle Bodies (4),Liquid,6-speed,Chain   (final drive),21.95,120/70-ZR17 ,190/50-ZR17 ,Double disc,Single disc,1352.0,4.0,4.0,84.0,61.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1352.0 ccm (82.50 cubic inches),"In-line four, four-stroke",84.0 x 61.0 mm (3.3 x 2.4 inches),Injection,Air,6-speed,Chain   (final drive),21.95,120/70-ZR17 ,190/50-ZR17 ,Double disc,Single disc,1352.0,4.0,4.0,84.0,61.0,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
1352.0 ccm (82.50 cubic inches),"In-line four, four-stroke",84.0 x 61.0 mm (3.3 x 2.4 inches),Injection. DFI with Mikuni 44mm Mikuni Throttle Bodies (4),Liquid,6-speed,Chain   (final drive),21.95,120/70-ZR17 ,190/50-ZR17 ,Double disc. 4-piston calipers,Single disc,1352.0,4.0,4.0,84.0,61.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1352.0 ccm (82.50 cubic inches),"In-line four, four-stroke",84.0 x 61.0 mm (3.3 x 2.4 inches),Injection. DFI with Mikuni 44mm Mikuni Throttle Bodies,Liquid,6-speed,Chain   (final drive),21.95,120/70-ZR17 ,190/50-ZR17 ,Double disc,Single disc,1352.0,4.0,4.0,84.0,61.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),21.95,120/70-ZR17 ,190/50-ZR17 ,Double disc,Single disc,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI   with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Brembo. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Brembo. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0 ccm (87.93 cubic inches),"In-line four, four-stroke",84.0 x 65.0 mm (3.3 x 2.6 inches),Injection. DFI  with four 44mm Mikuni throttle bodies,Liquid,6-speed,Chain   (final drive),22.00,120/70-ZR17 ,190/50-ZR17 ,Double disc. ABS. Brembo. Floating discs. Four-piston calipers. Radially mounted. ,Single disc. ABS. Brembo. Two-piston calipers. ,1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
636.0 ccm (38.81 cubic inches),"In-line four, four-stroke",68.0 x 43.8 mm (2.7 x 1.7 inches),Injection.  Fuel injection with (4) 38mm throttle bodies,Liquid,6-speed,Chain   (final drive),17.03,120/65-ZR17 ,180/55-ZR17 ,"Double disc. Semi-floating petal discs with dual radial-mounted, four-piston calipers.",Single disc. Petal disc with single-caliper piston.,636.0,4.0,4.0,68.0,43.8,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",67.0 x 42.5 mm (2.6 x 1.7 inches),Injection.  Fuel injection with (4) 38mm throttle bodies,Liquid,6-speed,Chain   (final drive),17.03,120/65-ZR17 ,180/55-ZR17 ,"Double disc. Semi-floating petal discs with dual radial-mounted, four-piston calipers.",Single disc. Petal disc with single-caliper piston.,599.0,4.0,4.0,67.0,42.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",67.0 x 42.5 mm (2.6 x 1.7 inches),"Injection. DFI with four 38mm Keihin throttle bodies, oval sub-throttles, two injectors per throttle body",Liquid,6-speed,Chain   (final drive),17.03,120/65-ZR17 ,180/55-ZR17 ,Double disc,Single disc,599.0,4.0,4.0,67.0,42.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",67.0 x 42.5 mm (2.6 x 1.7 inches),Injection. 25 deg / 4.3 in.,Air,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,599.0,4.0,4.0,67.0,42.5,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",67.0 x 42.5 mm (2.6 x 1.7 inches),"Injection. DFI® with four 38mm Keihin throttle bodies, oval sub-throttles, two injectors per throttle body",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,599.0,4.0,4.0,67.0,42.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",67.0 x 42.5 mm (2.6 x 1.7 inches),"Injection. DFI  with four 38mm Keihin throttle bodies, oval sub-throttles, two injectors per throttle body",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,599.0,4.0,4.0,67.0,42.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",67.0 x 42.5 mm (2.6 x 1.7 inches),"Injection. DFI  with four 38mm Keihin throttle bodies, oval sub-throttles, two injectors per throttle body",Liquid,6-speed,Chain   (final drive),17.03,120/70-ZR17 ,180/55-ZR17 ,Double disc,Single disc,599.0,4.0,4.0,67.0,42.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0 ccm (36.55 cubic inches),"In-line four, four-stroke",67.0 x 42.5 mm (2.6 x 1.7 inches),Injection,Liquid,6-speed,Chain   (final drive),17.00,120/70-ZR17 ,180/55-ZR17 ,Double disc. Floating discs. ,Single disc,599.0,4.0,4.0,67.0,42.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
